id,name,ascii_name,alternate_names,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,gtopo30,timezone,created_at,updated_at,trips_from_count,trips_to_count
592751,Žiopeliai,Ziopeliai,Zhiopelyay,Ziogeliai,Ziopeliai,Ziopeliu,Žiogeliai,Žiopeliai,Žiopelių,56.35412,22.62325,P,PPL,LT,LT,00,,,,0,0,78,Europe/Vilnius,2010-11-14 00:00:00,NULL,0,0
592752,Žiogys,Ziogys,,55.15,22.16667,H,STM,LT,,00,,,,0,0,12,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592753,Žiogupalis,Ziogupalis,,55.75,21.73333,H,STM,LT,,00,,,,0,0,114,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592754,Žiogeliai,Ziogeliai,,54.06667,24.11667,P,PPL,LT,,00,,,,0,0,81,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592755,Žiogaičiai,Ziogaiciai,Zhiogaychyay,Ziogaiciai,Ziogaiciu,Žiogaičiai,Žiogaičių,56.31667,22.5,P,PPL,LT,LT,00,,,,0,0,76,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592756,Žiogaičiai,Ziogaiciai,Zh'ogaychyay,Zh’ogaychyay,Ziogaiciai,Ziogaiciu,Žiogaičiai,Žiogaičių,55.18333,24.01667,P,PPL,LT,LT,00,,,,0,0,48,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592757,Žiogai,Ziogai,Zhegay,Zhëgay,Ziogai,Žiogai,56.04778,23.21583,P,PPL,LT,LT,00,,,,0,0,110,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592758,Žiobriai,Ziobriai,Shabern-Vittko,Ziobriai,Žiobriai,55.76667,21.25,P,PPL,LT,LT,00,,,,0,0,20,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592759,Žiobiškis,Ziobiskis,Zabiszki,Zhebishkis,Zhiobishkis,Zhëbishkis,Ziobiskio,Ziobiskis,Żabiszki,Žiobiškio,Žiobiškis,Жебишкис,56.03333,25.46667,P,PPL,LT,LT,00,,,,0,0,101,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592760,Ziniūnai,Ziniunai,Ziniunai,Ziniūnai,Zinyunay,56.22444,23.57611,P,PPL,LT,LT,00,,,,0,0,57,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
